ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Media_IDs,Position,Audio_Start,Audio_End,graid,add_orthography,Text_ID,refind,refindFK,isnref
dwi_0185,mcjinghpaw,ya gabai kau ya sai lamu e nga na,#	0	0	ya	gabai	=kau	=ya	=s-ai	lamu	=e	#	0	nga	=na,#	0	0	now	throw.away	=away	=BEN	=CSM-DECL	sky	=SFP	#	0	say	=SEQ,"""Now, (they) threw (it) away,"" he said and",en,MORPHEME_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,391475,393316,##ds	0.h:a	0:p	other	v:pred	=aux	=aux	=rv	np:voc	=other	##	0.h:s_ds	v:pred	=other,,dwi,∅	248	241	∅	∅	∅	∅	∅	251	∅	∅	202	∅	∅,∅	248	241	∅	∅	∅	∅	∅	251	∅	∅	202	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
dwi_0186,mcjinghpaw,dai hku i dai hku tsun taw nga ai shaloi she,#	#	0	dai	=hku	=i	dai	=hku	tsun	=taw-nga	=ai	shaloi	=she	%,#	#	0	that	=like	=SFP	that	=like	say	=CONT-CONT	=DECL	when	=then	%,when (he) was saying like that,en,MORPHEME_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,393316,394724,##	#ac	0.h:s	nc	nc	nc	dem_pro:other	=rn	v:pred	=aux	=rv	other	=other	%,,dwi,∅	∅	202	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	202	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
dwi_0187,mcjinghpaw,dai kahkum si dai wa she bai waw wa ai da,dai	kahkum-si	dai	=wa	=she	bai	waw	=wa	=ai	=da,that	pumpkin-fruit	that	=TOP	=then	again	float	=VEN	=DECL	=HS,"the pumpkin came back floating again, it's said.",en,MORPHEME_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,394724,398570,ln_dem	np:dt_s	dem_pro:s	=other	=other	other	v:pred	=aux	=rv	=other,,dwi,∅	241	241	∅	∅	∅	∅	∅	∅	∅,∅	241	241	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
dwi_0188,mcjinghpaw,bai waw wa ai,#	bai	waw	=wa	=ai,#	again	float	=VEN	=DECL,(It) came back floating again.,en,MORPHEME_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,398570,399110,#nc	nc	nc	nc	nc,,dwi,∅	∅	∅	∅	∅,∅	∅	∅	∅	∅,∅	∅	∅	∅	∅
dwi_0189,mcjinghpaw,shi gaw hka hpungyawt na,#	shi	=gaw	hka	hpungyawt	=na,#	3SG	=TOP	water	swim	=SEQ,He swam and,en,MORPHEME_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,399110,399854,##	pro.h:s	=other	np:other	v:pred	=other,,dwi,∅	202	∅	∅	∅	∅,∅	202	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅
dwi_0190,mcjinghpaw,bai sa la na she,#	0	0	bai	sa	la	=na	=she,#	0	0	again	go	take	=SEQ	=then,(he) took (it) and,en,MORPHEME_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,399854,400997,##	0.h:a	0:p	other	lv	v:pred	=other	=other,,dwi,∅	202	241	∅	∅	∅	∅	∅,∅	202	241	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅
dwi_0191,mcjinghpaw,bai hpungyawt na sa la na she bai hkawm matut hkawm mat wa re yang she,#	0	bai	hpungyawt	=na	#	0	0	sa	la	=na	=she	#	0	bai	hkawm	matut	hkawm	=mat	=wa	re	yang	=she,#	0	again	swim	=SEQ	#	0	0	go	take	=SEQ	=then	#	0	again	walk	continue	walk	=COMPL	=VEN	LV	when	=then,(He) swam and took it and continued his trip and,en,MORPHEME_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,400997,403830,##	0.h:s	other	v:pred	=other	##	0.h:a	0:p	lv	v:pred	=other	=other	##	0.h:s	other	nc	lv	v:pred	=aux	=aux	other	other	=other,,dwi,∅	202	∅	∅	∅	∅	202	241	∅	∅	∅	∅	∅	202	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	202	∅	∅	∅	∅	202	241	∅	∅	∅	∅	∅	202	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
dwi_0192,mcjinghpaw,hpang e shi gaw hkawhkam wang kaw du re yang she,#	hpang	=e	shi	=gaw	hkawhkam-wang	=kaw	du	re	yang	=she,#	after	=LOC	3SG	=TOP	king-circle	=LOC	arrive	LV	when	=then,"at the end, he arrived at the palace and",en,MORPHEME_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,403830,405578,##	np:other	=rn	pro.h:s	=other	np:g	=rn	v:pred	other	other	=other,,dwi,∅	∅	∅	202	∅	246	∅	∅	∅	∅	∅,∅	∅	∅	202	∅	246	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
dwi_0193,mcjinghpaw,dai hkawhkam kaw na ndai chyinghka sin ai ni i gyi du ba-nya ni mu na she,#	0	dai	hkawhkam	=kaw	=na	ndai	chyinghka	sin	=ai	=ni	=i	gyidu	ba-nya	=ni	mu	=na	=she,#	0	that	king	=LOC	=GEN	well	door	defend	=DECL	=PL	=SFP	leader	like.that	=PL	see	=SEQ	=then,(he) saw gatekeepers of the palace and,en,WORD_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,405578,411454,##	0.h:a	ln_dem	ln_np.h	=ln	=ln	nc	ln_np	ln_adj	np.h:p	=rn	=other	nc_np.h	nc	nc	v:pred	=other	=other,,dwi,∅	202	∅	244	∅	∅	∅	∅	∅	253	∅	∅	254	∅	∅	∅	∅	∅,∅	202	∅	244	∅	∅	∅	∅	∅	253	∅	∅	254	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	bridging	∅	∅	∅	∅	∅
dwi_0194,mcjinghpaw,nang hpabaw kadai hte hkrum mayu ai rai nga,#	nang	hpabaw	gadai	=hte	hkrum	=mayu	=ai	=rai	#	0	nga,#	2SG	what	who	=COM	meet	=DESID	=DECL	=Q	#	0	say,"""Who you want to meet with?"" (they) said and",en,MORPHEME_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,411454,413660,##ds	pro.2:s	nc	np.h:obl	=rn	v:pred	=aux	=rv	=other	##	0.h:s_ds	v:pred,,dwi,∅	202	∅	∅	∅	∅	∅	∅	∅	∅	254	∅,∅	202	∅	∅	∅	∅	∅	∅	∅	∅	254	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
dwi_0195,mcjinghpaw,ngai hkawhkam wa hte hkrum mayu ai nga tsun yang,#	ngai	hkawhkamwa	=hte	hkrum	=mayu	=ai	#	0	nga	tsun	yang,#	1SG	king	=COM	meet	=DESID	=DECL	#	0	QUOT	say	when,"""I want to meet the king,"" (he) said and",en,MORPHEME_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,413660,415698,##ds	pro.1:s	np.h:obl	=rn	v:pred	=aux	=rv	##	0.h:s_ds	other	v:pred	other,,dwi,∅	202	256	∅	∅	∅	∅	∅	202	∅	∅	∅,∅	202	256	∅	∅	∅	∅	∅	202	∅	∅	∅,∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅
dwi_0196,mcjinghpaw,shanhte ni hkawhkam wa hpang de wa sa ya na she,#	0	shanhte	=ni	hkawhkamwa	hpang	=de	wa	sa	=ya	=na	=she,#	0	3PL	=PL	king	place	=ALL	return	send	=BEN	=SEQ	=then,(they) took (him) to the king's place and,en,MORPHEME_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,415698,417948,##	0.h:p	pro.h:a	=rn	ln_np	np:g	=rn	lv	v:pred	=aux	=other	=other,,dwi,∅	202	254	∅	∅	246	∅	∅	∅	∅	∅	∅,∅	202	254	∅	∅	246	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
dwi_0197,mcjinghpaw,shi gaw hkawhkam wang kaw du di na,#	shi	=gaw	hkawhkam-wang	=kaw	du	di	=na,#	3SG	=TOP	king-circle	=LOC	arrive	LV	=SEQ,he arrived at the palace and,en,MORPHEME_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,417948,419209,##	pro.h:s	=other	np:g	=rn	v:pred	other	=other,,dwi,∅	202	∅	246	∅	∅	∅	∅,∅	202	∅	246	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅
dwi_0198,mcjinghpaw,shi na kahkum si hpe hpaw dat yang wa,#	#	0	shi	=na	kahkum-si	=hpe	hpaw	=dat	yang	=wa	%,#	#	0	3SG.GEN	=GEN	pumpkin-fruit	=ACC	open	=away	when	=very	%,"when (he) opened his pumpkin,",en,MORPHEME_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,419209,421082,##	#ac	0.h:a	ln_pro.h:poss	=ln	np:p	=rn	v:pred	=aux	other	=other	%,,dwi,∅	∅	202	202	∅	241	∅	∅	∅	∅	∅	∅,∅	∅	202	202	∅	241	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
dwi_0199,mcjinghpaw,hkawhkam wang ting kabrim tsawm taw dai yang she,hkawhkam-wang	ting	gabrim	tsawm	=taw	dai	yang	=she,king-circle	whole	shine	be.beautiful	=CONT	that	when	=then,the whole palace shone beautifully and,en,MORPHEME_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,421082,423650,np:s	rn_qfr	lv	v:pred	=aux	ln_dem	np:other	=other,,dwi,246	∅	∅	∅	∅	∅	∅	∅,246	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅
dwi_0200,mcjinghpaw,grai htoi tsawm jang she,#	0	grai	htoi	tsawm	jang	=she,#	0	very	shine	be.beautiful	when	=then,(it) shone very beautifully and,en,MORPHEME_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,423650,424535,##	0:s	other	lv	v:pred	other	=other,,dwi,∅	246	∅	∅	∅	∅	∅,∅	246	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅
dwi_0201,mcjinghpaw,dai hkawhkam wang ni gaw ndai grai mau mat na she,#	dai	hkawhkam-wang	=ni	=gaw	ndai	grai	mau	=mat	=na	=she,#	that	king-circle	=PL	=TOP	well	very	be.surprised	=COMPL	=SEQ	=then,the people at the palace were very surprised and,en,MORPHEME_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,424535,426945,##	ln_dem	np.h:s	=rn	=other	other	other	v:pred	=aux	=other	=other,,dwi,∅	∅	244	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	244	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
dwi_0202,mcjinghpaw,grai ma ra mat ai i,#	0	0	grai	=ma	ra	=mat	=ai	=i,#	0	0	very	=also	like	=COMPL	=DECL	=SFP,"(they) also liked (it), OK?",en,MORPHEME_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,426945,427819,##	0.h:a	0:p	other	=other	v:pred	=aux	=rv	=other,,dwi,∅	244	241	∅	∅	∅	∅	∅	∅,∅	244	241	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅
dwi_0203,mcjinghpaw,ma nang ndai gara kaw na la wa ai rai nga yang,#	ma	nang	ndai	gara	=kaw	=na	la	=wa	=ai	=rai	#	0	nga	yang,#	child	2SG	this	where	=LOC	=ABL	take	=VEN	=DECL	=Q	#	0	say	when,"""Child, where did you bring this from?"" (they) said and",en,MORPHEME_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,427819,430661,##ds	np.h:voc	pro.2:a	dem_pro:p	np:l	=rn	=rn	v:pred	=aux	=rv	=other	##	0.h:s_ds	v:pred	other,,dwi,∅	202	202	241	∅	∅	∅	∅	∅	∅	∅	∅	244	∅	∅,∅	202	202	241	∅	∅	∅	∅	∅	∅	∅	∅	244	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
dwi_0204,mcjinghpaw,dai hku la wa ai re nga kadai ma nkam ai i,#	0	0	dai	=hku	la	=wa	=ai	re	#	0	nga	#	0	kadai	=ma	n-kam	=ai	=i,#	0	0	that	=like	take	=VEN	=DECL	COP	#	0	say	#	0	who	=also	NEG-believe	=DECL	=SFP,"""(I) brought (this) like this,"" (he) said and no one believed (the story), OK?",en,MORPHEME_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,430661,433359,##ds	0.1:a	0:p	dem_pro:other	=rn	v:pred	=aux	=rv	other	##	0.h:s_ds	v:pred	##neg	0:p	np.h:a	=other	v:pred	=rv	=other,,dwi,∅	202	241	∅	∅	∅	∅	∅	∅	∅	202	∅	∅	∅	244	∅	∅	∅	∅,∅	202	241	∅	∅	∅	∅	∅	∅	∅	202	∅	∅	∅	244	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
dwi_0205,mcjinghpaw,gadai ma n-kam yang she,#	0	gadai	=ma	n-kam	yang	=she,#	0	who	=also	NEG-believe	when	=then,No one believed (it) and,en,MORPHEME_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,433359,434602,##neg	0:p	np.h:a	=other	v:pred	other	=other,,dwi,∅	∅	244	∅	∅	∅	∅,∅	∅	244	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅
dwi_0206,mcjinghpaw,e rai sai nang gara hku na mi la wa ai raitim,#	e	rai	=s-ai	#	#	0	nang	gara	=hku	=na	mi	la	=wa	=ai	raitim	%,#	INTJ	COP	=CSM-DECL	#	#	0	2SG	where	=like	=SEQ	one	take	=VEN	=DECL	but	%,"""Well, OK, no matter how you brought (it),",en,MORPHEME_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,434602,436660,##ds	other	v:pred	=rv	##ds	#ds_ac	0:p	pro.2:a	np:other	=rn	=other	other	v:pred	=aux	=rv	other	%,,dwi,∅	∅	∅	∅	∅	∅	240	202	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	240	202	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
dwi_0207,mcjinghpaw,ndai gaw anhte ni hte she gying ai i,ndai	=gaw	anhte	=ni	=hte	=she	gying	=ai	=i,this	=TOP	1PL	=PL	=COM	=then	be.worth	=DECL	=SFP,"this is suitable to us.""",en,MORPHEME_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,436660,438902,dem_pro:s	=other	pro.1:obl	=rn	=rn	=other	v:pred	=rv	=other,,dwi,240	∅	244	∅	∅	∅	∅	∅	∅,240	∅	244	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅
dwi_0208,mcjinghpaw,ma nang ma nang kade ram ra yang anhte ni nang hpe kade jaw na,#	ma	#	nang	=ma	nang	gade	ram	ra	yang	%	anhte	=ni	nang	=hpe	gade	jaw	=na,#	child	#	2SG	=also	2SG	how.much	about	need	when	%	1PL	=PL	2SG	=ACC	how.much	give	=IRR,"""Child, we will give you (gifts) as much as you want.""",en,MORPHEME_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,438902,442698,##ds	np.h:voc	#ds_ac	nc_pro.2	nc	pro.2:a	np:p	rn_adj	v:pred	other	%	pro.1:a	=rn	pro.2:p	=rn	np:p2	v:pred	=other,,dwi,∅	202	∅	202	∅	202	∅	∅	∅	∅	∅	244	∅	202	∅	∅	∅	∅,∅	202	∅	202	∅	202	∅	∅	∅	∅	∅	244	∅	202	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
dwi_0209,mcjinghpaw,nang gade ra ai rai,#	nang	gade	ra	=ai	=rai,#	2SG	how.much	need	=DECL	=Q,"""How much will you want?""",en,MORPHEME_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,442698,443604,##ds	pro.2:a	np:p	v:pred	=rv	=other,,dwi,∅	202	∅	∅	∅	∅,∅	202	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅
dwi_0210,mcjinghpaw,tsun u nga jang she,#	0	0	tsun	=u	#	0	nga	jang	=she,#	0	0	say	=IMP	#	0	say	when	=then,"""Tell [us],"" (they) said and",en,MORPHEME_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,443604,444381,##ds	0.2:a	0.1:p	v:pred	=rv	##	0.h:s_ds	v:pred	other	=other,,dwi,∅	202	244	∅	∅	∅	244	∅	∅	∅,∅	202	244	∅	∅	∅	244	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
dwi_0211,mcjinghpaw,ma dai gaw kade ra ai re nga yang mung,#	0	ma	dai	=gaw	#	0	gade	ra	=ai	re	%	nga	yang	=mung,#	0	child	that	=TOP	#	0	how.much	need	=DECL	COP	%	say	when	=also,"Although they said, ""How much do you want?""",en,MORPHEME_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,444381,445863,##	0.h:s_ds	np.h:dt_a	nc	nc	##ds	0.2:a	np:p	v:pred	=rv	other	%	v:pred	other	=other,,dwi,∅	244	202	∅	∅	∅	202	∅	∅	∅	∅	∅	∅	∅	∅,∅	244	202	∅	∅	∅	202	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
dwi_0212,mcjinghpaw,shi mung hpa ma n chye ai le.,#	shi	=mung	hpa	=ma	n-chye	=ai	=le,#	3SG	=also	what	=also	NEG-know	=DECL	=SFP,he knew nothing.,en,MORPHEME_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,445863,446860,##neg	pro.h:a	=other	np:p	=other	v:pred	=rv	=other,,dwi,∅	202	∅	∅	∅	∅	∅	∅,∅	202	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅
dwi_0213,mcjinghpaw,Shi gaw mare kaw sha hpa ma n chye ai nga wa ai re majaw gaw,#	shi	=gaw	mare	=kaw	=sha	#	0	hpa	=ma	n-chye	=ai	%	nga	=wa	=ai	re	majaw	=gaw,#	3SG	=TOP	village	=LOC	=only	#	0	what	=also	NEG-know	=DECL	%	live	=VEN	=DECL	COP	because	=TOP,"Because he grew up in a village without knowing anything,",en,MORPHEME_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,446860,450189,##	pro.h:s	=other	np:l	=rn	=other	#ac.neg	0.h:a	np:p	=other	vother	=rv	%	v:pred	=aux	=rv	other	other	=other,,dwi,∅	202	∅	201	∅	∅	∅	202	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	202	∅	201	∅	∅	∅	202	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
dwi_0214,mcjinghpaw,hpa ra ai ngu tsun na ma shi hpa ma nchye ai,#	0	hpa	ra	=ai	#	0	ngu	tsun	=na	=ma	#	shi	hpa	=ma	n-chye	=ai,#	0	what	need	=DECL	#	0	QUOT	say	=SEQ	=also	#	3SG	what	=also	NEG-know	=DECL,"although they said ""What do you want?"" he knew nothing (he did not know how to answer it).",en,MORPHEME_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,450189,452099,##ds	0.2:a	np:p	v:pred	=rv	##	0.h:s_ds	other	v:pred	=other	=other	##neg	pro.h:a	np:p	=other	v:pred	=rv,,dwi,∅	202	∅	∅	∅	∅	244	∅	∅	∅	∅	∅	202	∅	∅	∅	∅,∅	202	∅	∅	∅	∅	244	∅	∅	∅	∅	∅	202	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
dwi_0215,mcjinghpaw,raitim shi ra ai gaw grai law hkra ra ai hpe sha chye taw nga ai,#	0	raitim	#	0	shi	ra	=ai	%	=gaw	#	0	0	grai	law	=hkra	ra	=ai	%	=hpe	=sha	chye	=taw-nga	=ai,#	0	but	#	0	3SG	need	=DECL.NMLZ	%	=TOP	#	0	0	very	be.many	=until	need	=DECL.NMLZ	%	=ACC	=only	know	=CONT-CONT	=DECL,"But, he only knew that all he wanted was so many things.",en,MORPHEME_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,452099,454635,##	0.h:a	other	#rc:dt_p	rel_f0:p	dem_pro.h:a	v:pred	=rn	%	=other	#rc:p	rel_f0:p	0.h:a	other	other	=other	v:pred	=rn	%	=rn	=other	v:pred	=aux	=rv,,dwi,∅	202	∅	∅	∅	202	∅	∅	∅	∅	∅	∅	202	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	202	∅	∅	∅	202	∅	∅	∅	∅	∅	∅	202	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
dwi_0216,mcjinghpaw,dai yang she shi gaw baw sha masit mahkyit na she,#	dai	yang	=she	shi	=gaw	baw	=sha	masit-mahkyit	=na	=she,#	that	when	=then	3SG	=TOP	head	=only	comb-scratch	=SEQ	=then,"Then, he scratched his head and",en,MORPHEME_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,454635,456944,##	ln_dem	np:other	=other	pro.h:a	=other	np:p	=other	v:pred	=other	=other,,dwi,∅	∅	∅	∅	202	∅	255	∅	∅	∅	∅,∅	∅	∅	∅	202	∅	255	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅	∅
dwi_0217,mcjinghpaw,baw sha mahkyit na sha nga taw nga yang she,#	0	baw	=sha	mahkyit	=na	=sha	#	0	nga	=taw-nga	yang	=she,#	0	head	=only	scratch	=SEQ	=only	#	0	be	=CONT-CONT	when	=then,he stayed only scratching his head and,en,MORPHEME_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,456944,458933,##	0.h:a	np:p	=other	v:pred	=other	=other	##	0.h:s	v:pred	=aux	other	=other,,dwi,∅	202	255	∅	∅	∅	∅	∅	202	∅	∅	∅	∅,∅	202	255	∅	∅	∅	∅	∅	202	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
dwi_0218,mcjinghpaw,hpang e dai kade san tim hpa mung n tsun.,#	#	0	0	hpang	=e	dai	gade	san	tim	%	0	hpa	=mung	n-tsun,#	#	0	0	after	=LOC	well	how.much	ask	but	%	0	what	=also	NEG-say,"at the end, how many times (they) asked, he did not say anything.",en,MORPHEME_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,458933,461616,##neg	#ac	0.h:a	0.h:p	np:other	=rn	other	other	v:pred	other	%	0.h:a	np:p	=other	v:pred,,dwi,∅	∅	244	202	∅	∅	∅	∅	∅	∅	∅	202	∅	∅	∅,∅	∅	244	202	∅	∅	∅	∅	∅	∅	∅	202	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
dwi_0219,mcjinghpaw,baw sha mahkyit taw nga yang she,#	0	baw	=sha	mahkyit	=taw-nga	yang	=she,#	0	head	=only	scratch	=CONT-CONT	when	=then,(He) was only scratching his head and,en,MORPHEME_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,461616,462699,##	0.h:a	np:p	=other	v:pred	=aux	other	=other,,dwi,∅	202	255	∅	∅	∅	∅	∅,∅	202	255	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅
dwi_0220,mcjinghpaw,"dai hkawhkam wa gaw shi na ndai myi htoi ni le i ndai hpaji, hpaji salang ni hpe san ai",#	dai	hkawhkamwa	=gaw	shi	=na	ndai	myihtoi	=ni	=le	=i	ndai	hpaji	hpaji-salang	=ni	=hpe	san	=ai,#	that	king	=TOP	3SG.GEN	=GEN	well	prophet	=PL	=SFP	=SFP	well	knowledge	knowledge-elder	=PL	=ACC	ask	=DECL,the king asked his prophet and elders.,en,MORPHEME_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,462699,467881,##	ln_dem	np.h:a	=other	ln_pro.h:poss	=ln	nc	ln_np.h	=ln	=ln	=ln	nc	nc	np.h:p	=rn	=rn	v:pred	=rv,,dwi,∅	∅	256	∅	256	∅	∅	257	∅	∅	∅	∅	∅	258	∅	∅	∅	∅,∅	∅	256	∅	256	∅	∅	257	∅	∅	∅	∅	∅	258	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	new	∅	∅	∅	∅
dwi_0221,mcjinghpaw,nanhte ma hpe shi na nsam hpe yu na,#	nanhte	ma	=hpe	shi	=na	nsam	=hpe	yu	=na,#	2PL	child	=ACC	3SG.GEN	=GEN	appearance	=ACC	look	=SEQ,"""Look at him, his appearance and",en,MORPHEME_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,467881,470990,##ds	pro.2:a	nc_np.h	nc	ln_pro.h:poss	=ln	np:p	=rn	v:pred	=other,,dwi,∅	258	202	∅	202	∅	259	∅	∅	∅,∅	258	202	∅	202	∅	259	∅	∅	∅,∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅
dwi_0222,mcjinghpaw,ngai hpe manu daw dan ya rit.,#	0	ngai	=hpe	manu	dawdan	=ya	=rit,#	0	1SG	=ACC	price	decide	=BEN	=IMP,"decide the price for me.""",en,MORPHEME_ALIGNED,,dwi_mp3 dwi_wav dwi_eaf dwi_xml dwi_tsv,,471000,472387,##ds	0.2:a	pro.1:p	=rn	np:p2	v:pred	=aux	=rv,,dwi,∅	258	256	∅	260	∅	∅	∅,∅	258	256	∅	260	∅	∅	∅,∅	∅	∅	∅	bridging	∅	∅	∅
